premise,hypothesis,update,label,country/cultural group,topic,anchor_trigger,anchor_target,anchor_specification,match_trigger,match_target,match_specification,anchor_rule,match_rule,trigger_sim,target_sim,spec_sim,normad_anchor_idx,normad_match_idx
Taylor was at a celebration where someone handed them a wrapped present.,Gifts should be opened immediately upon receiving them to express gratitude.,They are a mauritius national.,weakener,mauritius,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open it immediately to show gratitude,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts should be opened immediately upon receiving them to express gratitude.,1.0,1.0,0.2484,2480,1086
"Sam was in a room where friends had gathered, and a gift was handed to them by the host.","One must choose when to open gifts carefully, considering the setting and the giver's expectations.",They are a mauritius national.,strengthener,mauritius,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open it immediately to show gratitude,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts should be opened immediately upon receipt to express gratitude.,1.0,1.0,0.2484,2480,2477
"Sam was in a room where friends had gathered, and a gift was handed to them by the host.","One must choose when to open gifts carefully, considering the setting and the giver's expectations.",They are a sudan national.,weakener,sudan,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open it immediately to show gratitude,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts should be opened immediately upon receipt to express gratitude.,1.0,1.0,0.2484,2480,2477
Jordan was handed a wrapped present during a celebration.,Gifts should be opened immediately upon receipt to express gratitude.,They are a sudan national.,strengthener,sudan,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open it immediately to show gratitude,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts should be opened immediately upon receipt to express gratitude.,1.0,1.0,0.2484,2480,2477
Jordan was handed a wrapped present during a celebration.,Gifts should be opened immediately upon receipt to express gratitude.,They are a mauritius national.,weakener,mauritius,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open it immediately to show gratitude,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts should be opened immediately upon receipt to express gratitude.,1.0,1.0,0.2484,2480,2477
"Sam was in a room where friends had gathered, and a gift was handed to them by the host.","One must choose when to open gifts carefully, considering the setting and the giver's expectations.",They are a mauritius national.,strengthener,mauritius,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open it immediately upon receipt,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts are to be opened immediately upon receipt.,1.0,1.0,0.2487,2480,266
"Sam was in a room where friends had gathered, and a gift was handed to them by the host.","One must choose when to open gifts carefully, considering the setting and the giver's expectations.",They are a serbia national.,weakener,serbia,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open it immediately upon receipt,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts are to be opened immediately upon receipt.,1.0,1.0,0.2487,2480,266
"Taylor was handed a wrapped box during a celebration, and they prepared to unwrap it.",Gifts are to be opened immediately upon receipt.,They are a serbia national.,strengthener,serbia,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open it immediately upon receipt,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts are to be opened immediately upon receipt.,1.0,1.0,0.2487,2480,266
"Taylor was handed a wrapped box during a celebration, and they prepared to unwrap it.",Gifts are to be opened immediately upon receipt.,They are a mauritius national.,weakener,mauritius,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open it immediately upon receipt,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts are to be opened immediately upon receipt.,1.0,1.0,0.2487,2480,266
"Sam was in a room where friends had gathered, and a gift was handed to them by the host.","One must choose when to open gifts carefully, considering the setting and the giver's expectations.",They are a mauritius national.,strengthener,mauritius,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open it immediately upon receiving,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts are opened immediately upon receiving.,1.0,1.0,0.2544,2480,488
"Sam was in a room where friends had gathered, and a gift was handed to them by the host.","One must choose when to open gifts carefully, considering the setting and the giver's expectations.",They are a austria national.,weakener,austria,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open it immediately upon receiving,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts are opened immediately upon receiving.,1.0,1.0,0.2544,2480,488
Taylor was sitting in a room when someone handed them a wrapped package.,Gifts are opened immediately upon receiving.,They are a austria national.,strengthener,austria,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open it immediately upon receiving,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts are opened immediately upon receiving.,1.0,1.0,0.2544,2480,488
Taylor was sitting in a room when someone handed them a wrapped package.,Gifts are opened immediately upon receiving.,They are a mauritius national.,weakener,mauritius,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open it immediately upon receiving,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts are opened immediately upon receiving.,1.0,1.0,0.2544,2480,488
"Sam was in a room where friends had gathered, and a gift was handed to them by the host.","One must choose when to open gifts carefully, considering the setting and the giver's expectations.",They are a mauritius national.,strengthener,mauritius,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open immediately and praise enthusiastically,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts should be opened immediately upon receipt to express appreciation.,1.0,1.0,0.2585,2480,219
"Sam was in a room where friends had gathered, and a gift was handed to them by the host.","One must choose when to open gifts carefully, considering the setting and the giver's expectations.",They are a mexico national.,weakener,mexico,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open immediately and praise enthusiastically,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts should be opened immediately upon receipt to express appreciation.,1.0,1.0,0.2585,2480,219
"Taylor was handed a wrapped present during the celebration, and they prepared to open it right away.",Gifts should be opened immediately upon receipt to express appreciation.,They are a mexico national.,strengthener,mexico,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open immediately and praise enthusiastically,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts should be opened immediately upon receipt to express appreciation.,1.0,1.0,0.2585,2480,219
"Taylor was handed a wrapped present during the celebration, and they prepared to open it right away.",Gifts should be opened immediately upon receipt to express appreciation.,They are a mauritius national.,weakener,mauritius,gift_giving,receiving a gift,when to open the gift,consider the setting and giver's expectations,receiving a gift,when to open the gift,open immediately and praise enthusiastically,"One must choose when to open gifts carefully, considering the setting and the giver's expectations.",Gifts should be opened immediately upon receipt to express appreciation.,1.0,1.0,0.2585,2480,219
"Jordan was about to present a wrapped present to their colleague during a farewell celebration, and",Offer and receive gifts with both hands as a sign of respect and appreciation.,They are a türkiye national.,strengthener,türkiye,gift_giving,giving or receiving a gift,how to handle the gift,offer and receive with both hands,giving a gift,how to present the gift,use the right hand and support the right elbow,Offer and receive gifts with both hands as a sign of respect and appreciation.,"When giving a gift, use the right hand, supporting the right elbow with the left, and avoid expecting the gift to be opened immediately.",0.8681,0.8224,0.4481,819,697
"Jordan was about to present a wrapped present to their colleague during a farewell celebration, and",Offer and receive gifts with both hands as a sign of respect and appreciation.,They are a laos national.,weakener,laos,gift_giving,giving or receiving a gift,how to handle the gift,offer and receive with both hands,giving a gift,how to present the gift,use the right hand and support the right elbow,Offer and receive gifts with both hands as a sign of respect and appreciation.,"When giving a gift, use the right hand, supporting the right elbow with the left, and avoid expecting the gift to be opened immediately.",0.8681,0.8224,0.4481,819,697
Sam was about to present a wrapped box to a friend during a celebration.,"When giving a gift, use the right hand, supporting the right elbow with the left, and avoid expecting the gift to be opened immediately.",They are a laos national.,strengthener,laos,gift_giving,giving or receiving a gift,how to handle the gift,offer and receive with both hands,giving a gift,how to present the gift,use the right hand and support the right elbow,Offer and receive gifts with both hands as a sign of respect and appreciation.,"When giving a gift, use the right hand, supporting the right elbow with the left, and avoid expecting the gift to be opened immediately.",0.8681,0.8224,0.4481,819,697
Sam was about to present a wrapped box to a friend during a celebration.,"When giving a gift, use the right hand, supporting the right elbow with the left, and avoid expecting the gift to be opened immediately.",They are a türkiye national.,weakener,türkiye,gift_giving,giving or receiving a gift,how to handle the gift,offer and receive with both hands,giving a gift,how to present the gift,use the right hand and support the right elbow,Offer and receive gifts with both hands as a sign of respect and appreciation.,"When giving a gift, use the right hand, supporting the right elbow with the left, and avoid expecting the gift to be opened immediately.",0.8681,0.8224,0.4481,819,697
Jordan was about to present a wrapped gift to a friend during a celebration.,"When giving a gift, use both hands to pass it to the recipient and pay attention to the significance of the wrapping color.",They are a china national.,strengthener,china,gifts,giving a gift,how to pass the gift,use both hands to pass it,giving a gift,how to present the gift,place it discreetly for the recipient,"When giving a gift, use both hands to pass it to the recipient and pay attention to the significance of the wrapping color.","When giving a gift, place it discreetly for the recipient to find and open in their own time.",1.0,0.7795,0.2983,323,1398
Jordan was about to present a wrapped gift to a friend during a celebration.,"When giving a gift, use both hands to pass it to the recipient and pay attention to the significance of the wrapping color.",They are a afghanistan national.,weakener,afghanistan,gifts,giving a gift,how to pass the gift,use both hands to pass it,giving a gift,how to present the gift,place it discreetly for the recipient,"When giving a gift, use both hands to pass it to the recipient and pay attention to the significance of the wrapping color.","When giving a gift, place it discreetly for the recipient to find and open in their own time.",1.0,0.7795,0.2983,323,1398
Sam was in a room preparing to present a wrapped item to a friend.,"When giving a gift, place it discreetly for the recipient to find and open in their own time.",They are a afghanistan national.,strengthener,afghanistan,gifts,giving a gift,how to pass the gift,use both hands to pass it,giving a gift,how to present the gift,place it discreetly for the recipient,"When giving a gift, use both hands to pass it to the recipient and pay attention to the significance of the wrapping color.","When giving a gift, place it discreetly for the recipient to find and open in their own time.",1.0,0.7795,0.2983,323,1398
Sam was in a room preparing to present a wrapped item to a friend.,"When giving a gift, place it discreetly for the recipient to find and open in their own time.",They are a china national.,weakener,china,gifts,giving a gift,how to pass the gift,use both hands to pass it,giving a gift,how to present the gift,place it discreetly for the recipient,"When giving a gift, use both hands to pass it to the recipient and pay attention to the significance of the wrapping color.","When giving a gift, place it discreetly for the recipient to find and open in their own time.",1.0,0.7795,0.2983,323,1398
Sam was about to hand a wrapped present to a friend during a celebration.,"When giving a gift, use both hands to pass it to the recipient.",They are a china national.,strengthener,china,gifts,giving a gift,how to pass the gift,use both hands to pass it,giving a gift,how to present the gift,place it discreetly for the recipient,"When giving a gift, use both hands to pass it to the recipient.","When giving a gift, place it discreetly for the recipient to find and open in their own time.",1.0,0.7795,0.2983,1181,1398
Sam was about to hand a wrapped present to a friend during a celebration.,"When giving a gift, use both hands to pass it to the recipient.",They are a afghanistan national.,weakener,afghanistan,gifts,giving a gift,how to pass the gift,use both hands to pass it,giving a gift,how to present the gift,place it discreetly for the recipient,"When giving a gift, use both hands to pass it to the recipient.","When giving a gift, place it discreetly for the recipient to find and open in their own time.",1.0,0.7795,0.2983,1181,1398
Sam was in a room preparing to present a wrapped item to a friend.,"When giving a gift, place it discreetly for the recipient to find and open in their own time.",They are a afghanistan national.,strengthener,afghanistan,gifts,giving a gift,how to pass the gift,use both hands to pass it,giving a gift,how to present the gift,place it discreetly for the recipient,"When giving a gift, use both hands to pass it to the recipient.","When giving a gift, place it discreetly for the recipient to find and open in their own time.",1.0,0.7795,0.2983,1181,1398
Sam was in a room preparing to present a wrapped item to a friend.,"When giving a gift, place it discreetly for the recipient to find and open in their own time.",They are a china national.,weakener,china,gifts,giving a gift,how to pass the gift,use both hands to pass it,giving a gift,how to present the gift,place it discreetly for the recipient,"When giving a gift, use both hands to pass it to the recipient.","When giving a gift, place it discreetly for the recipient to find and open in their own time.",1.0,0.7795,0.2983,1181,1398
Sam was handed a wrapped box during a celebration and was about to open it in front of the person who gave it.,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,They are a canada national.,strengthener,canada,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,"Gifts should be passed to the recipient with both hands, and not opened in the presence of the gift-giver.",0.8289,0.757,0.4159,145,1179
Sam was handed a wrapped box during a celebration and was about to open it in front of the person who gave it.,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,They are a china national.,weakener,china,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,"Gifts should be passed to the recipient with both hands, and not opened in the presence of the gift-giver.",0.8289,0.757,0.4159,145,1179
Taylor was about to hand a wrapped present to a friend during a celebration.,"Gifts should be passed to the recipient with both hands, and not opened in the presence of the gift-giver.",They are a china national.,strengthener,china,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,"Gifts should be passed to the recipient with both hands, and not opened in the presence of the gift-giver.",0.8289,0.757,0.4159,145,1179
Taylor was about to hand a wrapped present to a friend during a celebration.,"Gifts should be passed to the recipient with both hands, and not opened in the presence of the gift-giver.",They are a canada national.,weakener,canada,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,"Gifts should be passed to the recipient with both hands, and not opened in the presence of the gift-giver.",0.8289,0.757,0.4159,145,1179
Sam was handed a wrapped box during a celebration and was about to open it in front of the person who gave it.,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,They are a canada national.,strengthener,canada,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,"A gift should be passed with both hands, and not opened in the presence of the giver.",0.8289,0.757,0.4159,145,1180
Sam was handed a wrapped box during a celebration and was about to open it in front of the person who gave it.,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,They are a china national.,weakener,china,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,"A gift should be passed with both hands, and not opened in the presence of the giver.",0.8289,0.757,0.4159,145,1180
Jordan was about to hand a wrapped present to a friend at a celebration.,"A gift should be passed with both hands, and not opened in the presence of the giver.",They are a china national.,strengthener,china,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,"A gift should be passed with both hands, and not opened in the presence of the giver.",0.8289,0.757,0.4159,145,1180
Jordan was about to hand a wrapped present to a friend at a celebration.,"A gift should be passed with both hands, and not opened in the presence of the giver.",They are a canada national.,weakener,canada,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,"A gift should be passed with both hands, and not opened in the presence of the giver.",0.8289,0.757,0.4159,145,1180
Sam was handed a wrapped box during a celebration and was about to open it in front of the person who gave it.,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,They are a canada national.,strengthener,canada,gifts,receiving a gift,how to open the gift,open it in front of the giver,receiving a gift,when to open the gift,do not open in the giver's presence,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,Gifts should not be opened in the presence of the giver.,1.0,0.8339,0.6723,145,1935
Sam was handed a wrapped box during a celebration and was about to open it in front of the person who gave it.,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,They are a nepal national.,weakener,nepal,gifts,receiving a gift,how to open the gift,open it in front of the giver,receiving a gift,when to open the gift,do not open in the giver's presence,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,Gifts should not be opened in the presence of the giver.,1.0,0.8339,0.6723,145,1935
"Jordan was handed a wrapped box during a celebration, and was about to unwrap it in front of the person who gave it.",Gifts should not be opened in the presence of the giver.,They are a nepal national.,strengthener,nepal,gifts,receiving a gift,how to open the gift,open it in front of the giver,receiving a gift,when to open the gift,do not open in the giver's presence,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,Gifts should not be opened in the presence of the giver.,1.0,0.8339,0.6723,145,1935
"Jordan was handed a wrapped box during a celebration, and was about to unwrap it in front of the person who gave it.",Gifts should not be opened in the presence of the giver.,They are a canada national.,weakener,canada,gifts,receiving a gift,how to open the gift,open it in front of the giver,receiving a gift,when to open the gift,do not open in the giver's presence,It's appropriate to open gifts in front of the giver to express gratitude and acknowledge their gesture.,Gifts should not be opened in the presence of the giver.,1.0,0.8339,0.6723,145,1935
Taylor was at a celebration where they had just received a wrapped present from a close friend.,"It is correct to open gifts in the presence of the giver, reflecting immediate gratitude.",They are a australia national.,strengthener,australia,gifts,receiving a gift in presence,when to open the gift,open the gift immediately in front of the giver,receiving a gift,when to open the gift,do not open in the giver's presence,"It is correct to open gifts in the presence of the giver, reflecting immediate gratitude.",Gifts should not be opened in the presence of the giver.,0.8437,1.0,0.5723,565,1935
Taylor was at a celebration where they had just received a wrapped present from a close friend.,"It is correct to open gifts in the presence of the giver, reflecting immediate gratitude.",They are a nepal national.,weakener,nepal,gifts,receiving a gift in presence,when to open the gift,open the gift immediately in front of the giver,receiving a gift,when to open the gift,do not open in the giver's presence,"It is correct to open gifts in the presence of the giver, reflecting immediate gratitude.",Gifts should not be opened in the presence of the giver.,0.8437,1.0,0.5723,565,1935
"Jordan was handed a wrapped box during a celebration, and was about to unwrap it in front of the person who gave it.",Gifts should not be opened in the presence of the giver.,They are a nepal national.,strengthener,nepal,gifts,receiving a gift in presence,when to open the gift,open the gift immediately in front of the giver,receiving a gift,when to open the gift,do not open in the giver's presence,"It is correct to open gifts in the presence of the giver, reflecting immediate gratitude.",Gifts should not be opened in the presence of the giver.,0.8437,1.0,0.5723,565,1935
"Jordan was handed a wrapped box during a celebration, and was about to unwrap it in front of the person who gave it.",Gifts should not be opened in the presence of the giver.,They are a australia national.,weakener,australia,gifts,receiving a gift in presence,when to open the gift,open the gift immediately in front of the giver,receiving a gift,when to open the gift,do not open in the giver's presence,"It is correct to open gifts in the presence of the giver, reflecting immediate gratitude.",Gifts should not be opened in the presence of the giver.,0.8437,1.0,0.5723,565,1935
Sam handed a wrapped present to a friend during a casual meet-up.,One must give gifts in a way that allows the recipient to open them in their own time and space.,They are a afghanistan national.,strengthener,afghanistan,gifts,giving a gift,how to present the gift,allow the recipient to open it privately,giving a gift,how to present the gift,accompany with a card and open in front of the giver,One must give gifts in a way that allows the recipient to open them in their own time and space.,"Gifts should be accompanied by a card and opened in the presence of the giver, emphasizing personal significance and respect for the occasion.",1.0,1.0,0.5055,1399,997
Sam handed a wrapped present to a friend during a casual meet-up.,One must give gifts in a way that allows the recipient to open them in their own time and space.,They are a canada national.,weakener,canada,gifts,giving a gift,how to present the gift,allow the recipient to open it privately,giving a gift,how to present the gift,accompany with a card and open in front of the giver,One must give gifts in a way that allows the recipient to open them in their own time and space.,"Gifts should be accompanied by a card and opened in the presence of the giver, emphasizing personal significance and respect for the occasion.",1.0,1.0,0.5055,1399,997
Taylor was preparing to present a wrapped present to a friend during a celebration.,"Gifts should be accompanied by a card and opened in the presence of the giver, emphasizing personal significance and respect for the occasion.",They are a canada national.,strengthener,canada,gifts,giving a gift,how to present the gift,allow the recipient to open it privately,giving a gift,how to present the gift,accompany with a card and open in front of the giver,One must give gifts in a way that allows the recipient to open them in their own time and space.,"Gifts should be accompanied by a card and opened in the presence of the giver, emphasizing personal significance and respect for the occasion.",1.0,1.0,0.5055,1399,997
Taylor was preparing to present a wrapped present to a friend during a celebration.,"Gifts should be accompanied by a card and opened in the presence of the giver, emphasizing personal significance and respect for the occasion.",They are a afghanistan national.,weakener,afghanistan,gifts,giving a gift,how to present the gift,allow the recipient to open it privately,giving a gift,how to present the gift,accompany with a card and open in front of the giver,One must give gifts in a way that allows the recipient to open them in their own time and space.,"Gifts should be accompanied by a card and opened in the presence of the giver, emphasizing personal significance and respect for the occasion.",1.0,1.0,0.5055,1399,997
Sam was at a celebration where they had just received a wrapped present from a friend.,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.",They are a canada national.,strengthener,canada,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.","Gifts should be passed to the recipient with both hands, and not opened in the presence of the gift-giver.",0.8289,0.757,0.4159,143,1179
Sam was at a celebration where they had just received a wrapped present from a friend.,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.",They are a china national.,weakener,china,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.","Gifts should be passed to the recipient with both hands, and not opened in the presence of the gift-giver.",0.8289,0.757,0.4159,143,1179
Taylor was about to hand a wrapped present to a friend during a celebration.,"Gifts should be passed to the recipient with both hands, and not opened in the presence of the gift-giver.",They are a china national.,strengthener,china,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.","Gifts should be passed to the recipient with both hands, and not opened in the presence of the gift-giver.",0.8289,0.757,0.4159,143,1179
Taylor was about to hand a wrapped present to a friend during a celebration.,"Gifts should be passed to the recipient with both hands, and not opened in the presence of the gift-giver.",They are a canada national.,weakener,canada,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.","Gifts should be passed to the recipient with both hands, and not opened in the presence of the gift-giver.",0.8289,0.757,0.4159,143,1179
Sam was at a celebration where they had just received a wrapped present from a friend.,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.",They are a canada national.,strengthener,canada,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.","A gift should be passed with both hands, and not opened in the presence of the giver.",0.8289,0.757,0.4159,143,1180
Sam was at a celebration where they had just received a wrapped present from a friend.,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.",They are a china national.,weakener,china,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.","A gift should be passed with both hands, and not opened in the presence of the giver.",0.8289,0.757,0.4159,143,1180
Jordan was about to hand a wrapped present to a friend at a celebration.,"A gift should be passed with both hands, and not opened in the presence of the giver.",They are a china national.,strengthener,china,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.","A gift should be passed with both hands, and not opened in the presence of the giver.",0.8289,0.757,0.4159,143,1180
Jordan was about to hand a wrapped present to a friend at a celebration.,"A gift should be passed with both hands, and not opened in the presence of the giver.",They are a canada national.,weakener,canada,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to pass the gift,use both hands to pass it,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.","A gift should be passed with both hands, and not opened in the presence of the giver.",0.8289,0.757,0.4159,143,1180
Sam was at a celebration where they had just received a wrapped present from a friend.,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.",They are a canada national.,strengthener,canada,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to present the gift,offer gifts subtly,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.",Offer gifts subtly and allow the recipient to open them in their own time.,0.8289,0.7653,0.4828,143,548
Sam was at a celebration where they had just received a wrapped present from a friend.,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.",They are a afghanistan national.,weakener,afghanistan,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to present the gift,offer gifts subtly,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.",Offer gifts subtly and allow the recipient to open them in their own time.,0.8289,0.7653,0.4828,143,548
Jordan was preparing to present a wrapped box to a friend during their visit.,Offer gifts subtly and allow the recipient to open them in their own time.,They are a afghanistan national.,strengthener,afghanistan,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to present the gift,offer gifts subtly,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.",Offer gifts subtly and allow the recipient to open them in their own time.,0.8289,0.7653,0.4828,143,548
Jordan was preparing to present a wrapped box to a friend during their visit.,Offer gifts subtly and allow the recipient to open them in their own time.,They are a canada national.,weakener,canada,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to present the gift,offer gifts subtly,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.",Offer gifts subtly and allow the recipient to open them in their own time.,0.8289,0.7653,0.4828,143,548
Sam was at a celebration where they had just received a wrapped present from a friend.,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.",They are a canada national.,strengthener,canada,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to present the gift,place it discreetly for the recipient,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.","When giving a gift, place it discreetly for the recipient to find and open in their own time.",0.8289,0.7653,0.5624,143,1398
Sam was at a celebration where they had just received a wrapped present from a friend.,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.",They are a afghanistan national.,weakener,afghanistan,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to present the gift,place it discreetly for the recipient,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.","When giving a gift, place it discreetly for the recipient to find and open in their own time.",0.8289,0.7653,0.5624,143,1398
Sam was in a room preparing to present a wrapped item to a friend.,"When giving a gift, place it discreetly for the recipient to find and open in their own time.",They are a afghanistan national.,strengthener,afghanistan,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to present the gift,place it discreetly for the recipient,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.","When giving a gift, place it discreetly for the recipient to find and open in their own time.",0.8289,0.7653,0.5624,143,1398
Sam was in a room preparing to present a wrapped item to a friend.,"When giving a gift, place it discreetly for the recipient to find and open in their own time.",They are a canada national.,weakener,canada,gifts,receiving a gift,how to open the gift,open it in front of the giver,giving a gift,how to present the gift,place it discreetly for the recipient,"Gifts are accompanied by a heartfelt card, and it's courteous to open them in the presence of the giver.","When giving a gift, place it discreetly for the recipient to find and open in their own time.",0.8289,0.7653,0.5624,143,1398
Taylor received a wrapped box from a friend during a celebration.,Gifts should be opened in the presence of the giver to show appreciation.,They are a netherlands national.,strengthener,netherlands,gifts,receiving a gift,when to open the gift,open it in front of the giver,receiving a gift,when to open the gift,do not open in the giver's presence,Gifts should be opened in the presence of the giver to show appreciation.,Gifts should not be opened in the presence of the giver.,1.0,1.0,0.6723,1428,1935
